avg_duration,avg_pitch,avg_tempo,avg_velocity,chord_entropy,duration_range,duration_std,duration,dynamic_range,harmony_complexity,instrument_diversity,interval_histogram,key_changes,key,legato_ratio,mode,note_density,notes,num_instruments,pitch_class_histogram,pitch_range,pitch_std,polyphony_density,rhythmic_complexity,staccato_ratio,tempo_changes_count,tempo_variability,time_signature,velocity_variance,filename,composer
0.5309726725663717,60.74778761061947,98.00014373354414,96.0,0,0.9183660000000025,0.1889157789636937,31.836688000000002,0,0,1,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1,4,0.668141592920354,"   major
0   True",7.09872836018621,226,4,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",36,7.605489369965659,0.5309726725663717,3.3639840466994477,0.0,1,0,4,0.0,bach-013906b.mid,bach
0.18094736973314587,59.69716425896201,180.00018000018,62.92937399678973,0,0.9444435000000055,0.17121142085395624,202.08313125,97,0,1,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,0,0.0749063670411985,"   minor
0   True",9.248669042483476,1869,2,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",58,14.222315620935085,0.18094736973314587,4.6623278831628925,0.3868378812199037,1,0,3,272.3941558949044,beethoven-sieben_bagatellen_c_major_opus33_no2.mid,beethoven
0.16389548462486603,65.54083601286173,115.5001011584477,65.10289389067525,0,4.766442999999995,0.29151243738617966,63.144630208333325,94,0,1,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1,1,0.0038585209003215433,"   major
0   True",24.626005328870917,1555,1,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",67,13.234325362096417,0.16389548462486603,0.06592360747504977,0.022508038585209004,14,33.07735178300343,4,241.84021670578264,chopin-etude_op25_n08.mid,chopin
0.27512410298507456,63.766169154228855,180.00018000018,64.0,0,1.4166652500000083,0.21576919441652762,103.999896,0,0,1,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1,0,0.13134328358208955,"   major
0   True",9.66347120193274,1005,3,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",50,11.15365543681656,0.27512410298507456,4.58044497896907,0.03781094527363184,1,0,2,0.0,bach-musical_offering_n18_trioallegro.mid,bach
0.3779730675575352,63.59836674090572,138.00019320027047,96.0,0,13.695633000000015,0.670973223546723,159.999776,0,0,1,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1,2,0.0779510022271715,"   major
0   True",8.4187617862665,1347,5,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",54,10.201012963618485,0.3779730675575352,7.304679691081709,0.0,1,0,2,0.0,bach-066100b.mid,bach
0.12065346471269356,69.17498914459401,164.59186093121423,62.243161094224924,0,2.170453966666674,0.16803041909472122,135.5775770333333,69,0,1,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1,5,0.03430308293530178,"   major
0   True",16.986584731734666,2303,1,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",76,15.49563942661191,0.12065346471269356,0.20828330222570546,0.8601823708206687,49,10.203871108527665,4,154.64777672046637,chopin-etude_op10_n08.mid,chopin
0.3253971341244725,63.462025316455694,109.99999208458762,100.0,0,1.1752656916666737,0.17635003970687688,56.284078641666675,0,0,1,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1,10,0.05063291139240506,"   major
0   True",5.614376349870061,316,2,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",41,11.250674284124502,0.3253971341244725,3.1545764137337082,0.0759493670886076,41,11.832173727372949,3,0.0,mozart-early_pieces_n8_minuet.mid,mozart
0.2268190589005235,69.1301421091997,167.41352317035822,74.93418100224383,0,2.7258760000000137,0.4989087999177762,110.46803733333331,51,0,1,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1,0,0.08676140613313388,"   major
0   True",12.103048377384047,1337,2,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",77,17.07485730209948,0.2268190589005235,3.047667291752593,0.8952879581151832,133,8.18364374447658,4,93.01586232475502,chopin-etude_op10_n01.mid,chopin
0.6880075527950311,60.714285714285715,104.0000138666685,96.0,0,1.5865382500000003,0.4189616283148022,27.692304000000004,0,0,1,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1,5,0.7763975155279503,"   major
0   True",5.813889664074177,161,4,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",33,7.849855457330157,0.6880075527950311,3.6317001413355126,0.0,1,0,3,0.0,bach-034900b.mid,bach
0.2813095670471735,63.39841289834992,96.37931282272486,71.86295503211991,0,5.189614233333373,0.33777318295463166,896.5214770000002,48,0,1,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1,0,0.14132762312633834,"   major
0   True",8.855337215753057,7939,4,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",59,12.593146187447175,0.2813095670471735,17.338485667223893,0.24121425872276106,58,55.72711051772431,2,115.58267981798039,mozart-k354_piano_variations_je_suis_lindor.mid,mozart
0.22707792338557226,61.36184574526945,129.3717048924644,96.17782449928073,0,12.816497677083248,0.26953868578390766,444.9051947604163,15,0,2,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",0,0,0.08199623768949872,"   minor
0   True",20.31219258940429,9037,7,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",62,12.336781077649821,0.22707792338557226,11.479945853382441,0.059090406108221756,479,46.921084096543346,4,41.00821467629255,bach-bwv1052_harpsichord_concerto_n1_1mov.mid,bach
0.14537900032157294,62.58213891951488,85.7142965023929,58.5148842337376,0,1.8137245833333324,0.11039846640308623,63.9700475,38,0,1,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",1,0,0.008820286659316428,"   major
0   True",14.178510653755572,907,2,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",48,10.520659082532175,0.14537900032157294,2.093292816890379,0.39029768467475195,7,11.924935388593164,12,82.6555116459146,bach-wt1_x1a.mid,bach
